customerid,Recency,Tenure,Frequency,Monetary,AOV,churn,transaction_id,gender,location,tenure_months,transaction_date,product_sku,product_description,product_category,quantity,avg_price,delivery_charges,coupon_status,gst,offline_spend,online_spend,coupon_code,discount_pct,Month,CohortMonth,CohortIndex
17969,101,0,1,36,12.0,1,28432,F,California,11,2019-05-19,GGOEGAYQ069056,Google Youth Short Sleeve Tee White,Apparel,1,18,6.00,Clicked,0.18,2500,2331,SALE20,20.00,2019-05-01,2019-05-01,1
17969,101,0,1,36,12.0,1,28427,F,California,11,2019-05-19,GGOEGBJC019999,Collapsible Shopping Bag,Bags,2,3,6.00,Clicked,0.18,2500,2331,AIO20,20.00,2019-05-01,2019-05-01,1
17969,101,0,1,36,12.0,1,28430,F,California,11,2019-05-19,GGOEGBRC021399,Yoga Mat Blue,Lifestyle,1,12,6.00,Clicked,0.18,2500,2331,EXTRA20,20.00,2019-05-01,2019-05-01,1
17975,41,111,1,1137,81.21,1,24418,M,Chicago,6,2019-03-29,GGOEGCLB020832,Softsided Travel Pouch Set,Bags,1,10,6.50,Clicked,0.18,2000,1330,AIO30,30.00,2019-03-01,2019-03-01,1
17975,41,111,1,1137,81.21,1,24420,M,Chicago,6,2019-03-29,GGOEGBMC073699,Google Collapsible Duffel Blue,More Bags,1,17,6.50,Used,0.18,2000,1330,0,0,2019-03-01,2019-03-01,1
17975,41,111,1,1137,81.21,1,28714,M,Chicago,6,2019-05-23,GGOEGDHR018499,Google 22 oz Water Bottle,Drinkware,26,2,6.00,Clicked,0.18,1000,1196,EXTRA20,20.00,2019-05-01,2019-03-01,3
17975,41,111,1,1137,81.21,1,28715,M,Chicago,6,2019-05-23,GGOEAOCH077899,Android Spiral Journal with Pen,Notebooks & Journals,3,7,6.00,Used,0.05,1000,1196,NJ20,20.00,2019-05-01,2019-03-01,3
17975,41,111,1,1137,81.21,1,33041,M,Chicago,6,2019-07-18,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.00,Clicked,0.10,2000,2408,ELEC10,10.00,2019-07-01,2019-03-01,5
17975,41,111,1,1137,81.21,1,33039,M,Chicago,6,2019-07-18,GGOEGAAQ010413,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,2,13,6.00,Used,0.18,2000,2408,SALE10,10.00,2019-07-01,2019-03-01,5
17975,41,111,1,1137,81.21,1,33040,M,Chicago,6,2019-07-18,GGOEGAAH034015,Google Men's Vintage Badge Tee Sage,Apparel,1,5,6.00,Not Used,0.18,2000,2408,SALE10,10.00,2019-07-01,2019-03-01,5
17975,41,111,1,1137,81.21,1,33042,M,Chicago,6,2019-07-18,GGOEGAEJ035314,Google Vintage Henley Grey/Black,Apparel,1,20,6.00,Not Used,0.18,2000,2408,SALE10,10.00,2019-07-01,2019-03-01,5
17975,41,111,1,1137,81.21,1,33044,M,Chicago,6,2019-07-18,GGOEYAAJ033015,YouTube Men's Skater Tee Charcoal,Apparel,1,9,6.00,Used,0.18,2000,2408,SALE10,10.00,2019-07-01,2019-03-01,5
17975,41,111,1,1137,81.21,1,33045,M,Chicago,6,2019-07-18,GGOEGADJ057115,Google Men's Performance 1/4 Zip Pullover Heather/Black,Apparel,1,33,6.00,Used,0.18,2000,2408,SALE10,10.00,2019-07-01,2019-03-01,5
17975,41,111,1,1137,81.21,1,33037,M,Chicago,6,2019-07-18,GGOEGPJC203399,Crunch Noise Dog Toy,Lifestyle,2,2,12.91,Clicked,0.18,2000,2408,EXTRA10,10.00,2019-07-01,2019-03-01,5
17975,41,111,1,1137,81.21,1,33046,M,Chicago,6,2019-07-18,GGOEGOCC077999,Google Spiral Journal with Pen,Notebooks & Journals,78,5,62.71,Clicked,0.05,2000,2408,NJ10,10.00,2019-07-01,2019-03-01,5
17975,41,111,1,1137,81.21,1,33038,M,Chicago,6,2019-07-18,GGOEGOBC078699,Google Luggage Tag,Fun,100,4,6.00,Clicked,0.18,2000,2408,0,0,2019-07-01,2019-03-01,5
17975,41,111,1,1137,81.21,1,33043,M,Chicago,6,2019-07-18,GGOEGCBQ016499,SPF-15 Slim & Slender Lip Balm,Housewares,1,1,12.99,Clicked,0.12,2000,2408,HOU10,10.00,2019-07-01,2019-03-01,5
17978,133,0,1,342,85.5,1,25788,F,Chicago,15,2019-04-17,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2,119,12.99,Clicked,0.10,4000,2526,ELEC10,10.00,2019-04-01,2019-04-01,1
17978,133,0,1,342,85.5,1,25785,F,Chicago,15,2019-04-17,GGOEGAXC065229,Google Toddler Short Sleeve T-shirt Royal Blue,Apparel,1,13,12.99,Used,0.18,4000,2526,SALE10,10.00,2019-04-01,2019-04-01,1
17978,133,0,1,342,85.5,1,25786,F,Chicago,15,2019-04-17,GGOEGAXL065955,Google Toddler Raglan Shirt Blue Heather/Navy,Apparel,1,19,6.00,Clicked,0.18,4000,2526,SALE10,10.00,2019-04-01,2019-04-01,1
17978,133,0,1,342,85.5,1,25789,F,Chicago,15,2019-04-17,GGOEGOCD078199,Google Leather Journal-Brown,Notebooks & Journals,4,18,12.91,Used,0.05,4000,2526,NJ10,10.00,2019-04-01,2019-04-01,1
17980,78,0,1,364,60.67,1,30122,M,New York,47,2019-06-11,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6.00,Clicked,0.10,3000,1428,ELEC30,30.00,2019-06-01,2019-06-01,1
17980,78,0,1,364,60.67,1,30126,M,New York,47,2019-06-11,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6.00,Clicked,0.10,3000,1428,ELEC30,30.00,2019-06-01,2019-06-01,1
17980,78,0,1,364,60.67,1,30120,M,New York,47,2019-06-11,GGOEYAQB073216,YouTube Women's Fleece Hoodie Black,Apparel,1,31,6.00,Used,0.18,3000,1428,SALE30,30.00,2019-06-01,2019-06-01,1
17980,78,0,1,364,60.67,1,30121,M,New York,47,2019-06-11,GGOEGAAB010515,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,3,13,6.00,Clicked,0.18,3000,1428,SALE30,30.00,2019-06-01,2019-06-01,1
17980,78,0,1,364,60.67,1,30125,M,New York,47,2019-06-11,GGOEGAAJ073415,Google Men's Short Sleeve Hero Tee Heather,Apparel,1,15,6.00,Not Used,0.18,3000,1428,SALE30,30.00,2019-06-01,2019-06-01,1
17980,78,0,1,364,60.67,1,30119,M,New York,47,2019-06-11,GGOEGDHQ014899,20 oz Stainless Steel Insulated Tumbler,Drinkware,2,19,6.00,Not Used,0.18,3000,1428,EXTRA30,30.00,2019-06-01,2019-06-01,1
17980,78,0,1,364,60.67,1,30117,M,New York,47,2019-06-11,GGOEGHGC019799,Google Sunglasses,Lifestyle,1,3,6.00,Clicked,0.18,3000,1428,EXTRA30,30.00,2019-06-01,2019-06-01,1
17990,47,58,1,957,136.71,1,28022,F,New York,20,2019-05-15,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,3,79,6.00,Used,0.10,2500,682,ELEC20,20.00,2019-05-01,2019-05-01,1
17990,47,58,1,957,136.71,1,28023,F,New York,20,2019-05-15,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Office,20,5,13.38,Clicked,0.10,2500,682,OFF20,20.00,2019-05-01,2019-05-01,1
17990,47,58,1,957,136.71,1,28021,F,New York,20,2019-05-15,GGOEGAAJ032714,Google Men's Skater Tee Grey,Apparel,1,13,6.00,Used,0.18,2500,682,SALE20,20.00,2019-05-01,2019-05-01,1
17990,47,58,1,957,136.71,1,28020,F,New York,20,2019-05-15,GGOEGOCC077299,Google RFID Journal,Notebooks & Journals,1,13,6.00,Used,0.05,2500,682,NJ20,20.00,2019-05-01,2019-05-01,1
17990,47,58,1,957,136.71,1,32448,F,New York,20,2019-07-12,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.00,Used,0.10,2500,923,ELEC10,10.00,2019-07-01,2019-05-01,3
17990,47,58,1,957,136.71,1,32449,F,New York,20,2019-07-12,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,149,6.00,Used,0.10,2500,923,ELEC10,10.00,2019-07-01,2019-05-01,3
17990,47,58,1,957,136.71,1,32450,F,New York,20,2019-07-12,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,2,79,6.00,Used,0.10,2500,923,ELEC10,10.00,2019-07-01,2019-05-01,3
17990,47,58,1,957,136.71,1,32447,F,New York,20,2019-07-12,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19,6.50,Clicked,0.18,2500,923,EXTRA10,10.00,2019-07-01,2019-05-01,3
17999,143,0,1,1908,136.29,1,25026,F,New Jersey,30,2019-04-07,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.50,Used,0.10,2500,2719,ELEC10,10.00,2019-04-01,2019-04-01,1
17999,143,0,1,1908,136.29,1,25027,F,New Jersey,30,2019-04-07,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,149,6.50,Clicked,0.10,2500,2719,ELEC10,10.00,2019-04-01,2019-04-01,1
17999,143,0,1,1908,136.29,1,25028,F,New Jersey,30,2019-04-07,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6.50,Clicked,0.10,2500,2719,ELEC10,10.00,2019-04-01,2019-04-01,1
17999,143,0,1,1908,136.29,1,25041,F,New Jersey,30,2019-04-07,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.50,Clicked,0.10,2500,2719,ELEC10,10.00,2019-04-01,2019-04-01,1
17999,143,0,1,1908,136.29,1,25042,F,New Jersey,30,2019-04-07,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,119,6.50,Clicked,0.10,2500,2719,ELEC10,10.00,2019-04-01,2019-04-01,1
17999,143,0,1,1908,136.29,1,25039,F,New Jersey,30,2019-04-07,GGOEGOAB012999,Ballpoint Pen & Matching Tube Case,Office,150,3,82.48,Used,0.10,2500,2719,OFF10,10.00,2019-04-01,2019-04-01,1
17999,143,0,1,1908,136.29,1,25032,F,New Jersey,30,2019-04-07,GGOEGAEJ031314,Google Tri-blend Hoodie Grey,Apparel,1,31,6.50,Used,0.18,2500,2719,SALE10,10.00,2019-04-01,2019-04-01,1
17999,143,0,1,1908,136.29,1,25035,F,New Jersey,30,2019-04-07,GGOEYAFB073113,YouTube Men's Fleece Hoodie Black,Apparel,1,55,6.50,Not Used,0.18,2500,2719,SALE10,10.00,2019-04-01,2019-04-01,1
17999,143,0,1,1908,136.29,1,25036,F,New Jersey,30,2019-04-07,GGOEGAAJ059113,Google Men's Short Sleeve Performance Badge Tee Pewter,Apparel,2,12,6.50,Used,0.18,2500,2719,SALE10,10.00,2019-04-01,2019-04-01,1
17999,143,0,1,1908,136.29,1,25040,F,New Jersey,30,2019-04-07,GGOEGAQB036013,Google Women's Fleece Hoodie,Apparel,2,44,15.75,Not Used,0.18,2500,2719,SALE10,10.00,2019-04-01,2019-04-01,1
17999,143,0,1,1908,136.29,1,25043,F,New Jersey,30,2019-04-07,GGOEGAWC061248,Google Onesie Royal Blue,Apparel,14,16,6.50,Clicked,0.18,2500,2719,SALE10,10.00,2019-04-01,2019-04-01,1
17999,143,0,1,1908,136.29,1,25033,F,New Jersey,30,2019-04-07,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Bags,1,12,6.50,Clicked,0.18,2500,2719,AIO10,10.00,2019-04-01,2019-04-01,1
17999,143,0,1,1908,136.29,1,25030,F,New Jersey,30,2019-04-07,GGOEGDHQ014899,20 oz Stainless Steel Insulated Tumbler,Drinkware,8,24,6.50,Used,0.18,2500,2719,EXTRA10,10.00,2019-04-01,2019-04-01,1
17999,143,0,1,1908,136.29,1,25029,F,New Jersey,30,2019-04-07,GGOEWAAJ082815,Waze Men's Short Sleeve Tee,Waze,1,18,6.50,Clicked,0.18,2500,2719,WEMP10,10.00,2019-04-01,2019-04-01,1
17999,143,0,1,1908,136.29,1,25034,F,New Jersey,30,2019-04-07,GGOEGOCB078299,Google Leather Journal-Black,Notebooks & Journals,1,23,6.50,Used,0.05,2500,2719,NJ10,10.00,2019-04-01,2019-04-01,1
17999,143,0,1,1908,136.29,1,25037,F,New Jersey,30,2019-04-07,GGOEGBMC073699,Google Collapsible Duffel Blue,More Bags,1,17,6.50,Not Used,0.18,2500,2719,0,0,2019-04-01,2019-04-01,1
18004,110,1,1,1925,137.5,1,27667,F,Chicago,30,2019-05-09,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6.00,Clicked,0.10,3000,1771,ELEC20,20.00,2019-05-01,2019-05-01,1
18004,110,1,1,1925,137.5,1,27668,F,Chicago,30,2019-05-09,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.00,Clicked,0.10,3000,1771,ELEC20,20.00,2019-05-01,2019-05-01,1
18004,110,1,1,1925,137.5,1,27669,F,Chicago,30,2019-05-09,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.00,Used,0.10,3000,1771,ELEC20,20.00,2019-05-01,2019-05-01,1
18004,110,1,1,1925,137.5,1,27672,F,Chicago,30,2019-05-10,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,149,6.00,Used,0.10,3000,1942,ELEC20,20.00,2019-05-01,2019-05-01,1
18004,110,1,1,1925,137.5,1,27674,F,Chicago,30,2019-05-10,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,149,6.00,Not Used,0.10,3000,1942,ELEC20,20.00,2019-05-01,2019-05-01,1
18004,110,1,1,1925,137.5,1,27678,F,Chicago,30,2019-05-10,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,2,149,6.00,Used,0.10,3000,1942,ELEC20,20.00,2019-05-01,2019-05-01,1
18004,110,1,1,1925,137.5,1,27679,F,Chicago,30,2019-05-10,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1,79,6.00,Clicked,0.10,3000,1942,ELEC20,20.00,2019-05-01,2019-05-01,1
18004,110,1,1,1925,137.5,1,27686,F,Chicago,30,2019-05-10,GGOEGBFC018799,Electronics Accessory Pouch,Bags,2,4,6.00,Not Used,0.18,3000,1942,AIO20,20.00,2019-05-01,2019-05-01,1
18004,110,1,1,1925,137.5,1,27671,F,Chicago,30,2019-05-10,GGOEGAAJ080616,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1,19,6.00,Clicked,0.18,3000,1942,SALE20,20.00,2019-05-01,2019-05-01,1
18004,110,1,1,1925,137.5,1,27684,F,Chicago,30,2019-05-10,GGOEGAPB057517,Women's Weatherblock Shell Jacket Black,Apparel,1,65,6.00,Clicked,0.18,3000,1942,SALE20,20.00,2019-05-01,2019-05-01,1
18004,110,1,1,1925,137.5,1,27685,F,Chicago,30,2019-05-10,GGOEGAFB035816,Google Men's  Zip Hoodie,Apparel,1,44,6.00,Used,0.18,3000,1942,SALE20,20.00,2019-05-01,2019-05-01,1
18004,110,1,1,1925,137.5,1,27670,F,Chicago,30,2019-05-10,GGOEGBRA037499,Waterproof Backpack,Bags,1,99,6.00,Used,0.18,3000,1942,AIO20,20.00,2019-05-01,2019-05-01,1
18004,110,1,1,1925,137.5,1,27681,F,Chicago,30,2019-05-10,GGOEGBMJ013399,Sport Bag,Bags,100,3,13.38,Not Used,0.18,3000,1942,AIO20,20.00,2019-05-01,2019-05-01,1
18004,110,1,1,1925,137.5,1,27682,F,Chicago,30,2019-05-10,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Bags,1,15,6.00,Clicked,0.18,3000,1942,AIO20,20.00,2019-05-01,2019-05-01,1
18004,110,1,1,1925,137.5,1,27675,F,Chicago,30,2019-05-10,GGOEGDHC018299,Google 22 oz Water Bottle,Drinkware,75,2,6.00,Used,0.18,3000,1942,EXTRA20,20.00,2019-05-01,2019-05-01,1
18004,110,1,1,1925,137.5,1,27676,F,Chicago,30,2019-05-10,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Drinkware,2,6,16.85,Clicked,0.18,3000,1942,EXTRA20,20.00,2019-05-01,2019-05-01,1
18004,110,1,1,1925,137.5,1,27677,F,Chicago,30,2019-05-10,GGOEGDHR018499,Google 22 oz Water Bottle,Drinkware,1,2,6.00,Not Used,0.18,3000,1942,EXTRA20,20.00,2019-05-01,2019-05-01,1
18016,118,0,1,669,95.57,1,27052,F,Chicago,16,2019-05-02,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.00,Clicked,0.10,3000,732,ELEC20,20.00,2019-05-01,2019-05-01,1
18016,118,0,1,669,95.57,1,27056,F,Chicago,16,2019-05-02,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2,119,6.00,Clicked,0.10,3000,732,ELEC20,20.00,2019-05-01,2019-05-01,1
18016,118,0,1,669,95.57,1,27057,F,Chicago,16,2019-05-02,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.00,Clicked,0.10,3000,732,ELEC20,20.00,2019-05-01,2019-05-01,1
18016,118,0,1,669,95.57,1,27061,F,Chicago,16,2019-05-02,GGOEGOAA017099,Ballpoint Stick Pen 4 Pack,Office,4,3,19.99,Used,0.10,3000,732,OFF20,20.00,2019-05-01,2019-05-01,1
18016,118,0,1,669,95.57,1,27050,F,Chicago,16,2019-05-02,GGOEGAYQ068926,Google Youth Girl Hoodie,Apparel,2,30,6.00,Clicked,0.18,3000,732,SALE20,20.00,2019-05-01,2019-05-01,1
18016,118,0,1,669,95.57,1,27058,F,Chicago,16,2019-05-02,GGOEGBMJ013399,Sport Bag,Bags,12,3,12.48,Clicked,0.18,3000,732,AIO20,20.00,2019-05-01,2019-05-01,1
18016,118,0,1,669,95.57,1,27064,F,Chicago,16,2019-05-02,GGOEGCKQ013199,1 oz Hand Sanitizer,Lifestyle,20,1,12.99,Clicked,0.18,3000,732,EXTRA20,20.00,2019-05-01,2019-05-01,1
18016,118,0,1,669,95.57,1,27051,F,Chicago,16,2019-05-02,GGOEYOCR078099,YouTube Spiral Journal with Pen,Notebooks & Journals,1,5,6.00,Used,0.05,3000,732,NJ20,20.00,2019-05-01,2019-05-01,1
18032,17,0,1,18,9.0,0,35381,F,Chicago,37,2019-08-11,GGOEGAEC033113,Google Men's Long Sleeve Raglan Ocean Blue,Apparel,1,13,6.00,Used,0.18,3000,2563,SALE20,20.00,2019-08-01,2019-08-01,1
18032,17,0,1,18,9.0,0,35382,F,Chicago,37,2019-08-11,GGOEGAAQ033917,Google Men's Vintage Badge Tee White,Apparel,1,5,6.00,Used,0.18,3000,2563,SALE20,20.00,2019-08-01,2019-08-01,1
18037,108,0,1,392,78.4,1,27863,M,New Jersey,46,2019-05-12,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2,119,6.00,Clicked,0.10,3000,2113,ELEC20,20.00,2019-05-01,2019-05-01,1
18037,108,0,1,392,78.4,1,27864,M,New Jersey,46,2019-05-12,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.00,Not Used,0.10,3000,2113,ELEC20,20.00,2019-05-01,2019-05-01,1
18037,108,0,1,392,78.4,1,27861,M,New Jersey,46,2019-05-12,GGOEGFKQ020799,Google Doodle Decal,Office,1,2,6.50,Used,0.10,3000,2113,OFF20,20.00,2019-05-01,2019-05-01,1
18037,108,0,1,392,78.4,1,27865,M,New Jersey,46,2019-05-12,GGOEGGOA017399,Maze Pen,Office,20,0,19.99,Used,0.10,3000,2113,OFF20,20.00,2019-05-01,2019-05-01,1
18037,108,0,1,392,78.4,1,27862,M,New Jersey,46,2019-05-12,GGOEGAEB084516,BLM Sweatshirt,Apparel,1,33,6.00,Clicked,0.18,3000,2113,SALE20,20.00,2019-05-01,2019-05-01,1
18041,28,106,1,2674,148.56,0,25674,M,Washington DC,30,2019-04-16,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1,79,6.00,Clicked,0.10,4000,2168,ELEC10,10.00,2019-04-01,2019-04-01,1
18041,28,106,1,2674,148.56,0,25675,M,Washington DC,30,2019-04-16,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6.00,Clicked,0.10,4000,2168,ELEC10,10.00,2019-04-01,2019-04-01,1
18041,28,106,1,2674,148.56,0,25676,M,Washington DC,30,2019-04-16,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.00,Clicked,0.10,4000,2168,ELEC10,10.00,2019-04-01,2019-04-01,1
18041,28,106,1,2674,148.56,0,25678,M,Washington DC,30,2019-04-16,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.00,Used,0.10,4000,2168,ELEC10,10.00,2019-04-01,2019-04-01,1
18041,28,106,1,2674,148.56,0,25679,M,Washington DC,30,2019-04-16,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6.00,Clicked,0.10,4000,2168,ELEC10,10.00,2019-04-01,2019-04-01,1
18041,28,106,1,2674,148.56,0,25683,M,Washington DC,30,2019-04-16,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.00,Used,0.10,4000,2168,ELEC10,10.00,2019-04-01,2019-04-01,1
18041,28,106,1,2674,148.56,0,25684,M,Washington DC,30,2019-04-16,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,3,149,6.00,Clicked,0.10,4000,2168,ELEC10,10.00,2019-04-01,2019-04-01,1
18041,28,106,1,2674,148.56,0,25685,M,Washington DC,30,2019-04-16,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,149,6.00,Clicked,0.10,4000,2168,ELEC10,10.00,2019-04-01,2019-04-01,1
18041,28,106,1,2674,148.56,0,25686,M,Washington DC,30,2019-04-16,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2,119,6.00,Clicked,0.10,4000,2168,ELEC10,10.00,2019-04-01,2019-04-01,1
18041,28,106,1,2674,148.56,0,25687,M,Washington DC,30,2019-04-16,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,119,6.00,Not Used,0.10,4000,2168,ELEC10,10.00,2019-04-01,2019-04-01,1
18041,28,106,1,2674,148.56,0,25672,M,Washington DC,30,2019-04-16,GGOEYAYR068626,YouTube Youth Short Sleeve Tee Red,Apparel,1,18,6.00,Used,0.18,4000,2168,SALE10,10.00,2019-04-01,2019-04-01,1
18041,28,106,1,2674,148.56,0,25677,M,Washington DC,30,2019-04-16,GGOEGATB060214,Google Women's 1/4 Zip Performance Pullover Black,Apparel,1,36,6.00,Clicked,0.18,4000,2168,SALE10,10.00,2019-04-01,2019-04-01,1
18041,28,106,1,2674,148.56,0,25680,M,Washington DC,30,2019-04-16,GGOEGAAB010514,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1,16,6.00,Clicked,0.18,4000,2168,SALE10,10.00,2019-04-01,2019-04-01,1
18041,28,106,1,2674,148.56,0,25681,M,Washington DC,30,2019-04-16,GGOEGAWC062848,Google Infant Zip Hood Royal Blue,Apparel,1,30,6.00,Not Used,0.18,4000,2168,SALE10,10.00,2019-04-01,2019-04-01,1
18041,28,106,1,2674,148.56,0,25688,M,Washington DC,30,2019-04-16,GGOEGATH060714,Google Women's Convertible Vest-Jacket Sea Foam Green,Apparel,1,79,12.99,Clicked,0.18,4000,2168,SALE10,10.00,2019-04-01,2019-04-01,1
18041,28,106,1,2674,148.56,0,25682,M,Washington DC,30,2019-04-16,GGOEAKDH019899,Windup Android,Lifestyle,3,3,6.00,Clicked,0.18,4000,2168,EXTRA10,10.00,2019-04-01,2019-04-01,1
18041,28,106,1,2674,148.56,0,25673,M,Washington DC,30,2019-04-16,GGOEGCBQ016499,SPF-15 Slim & Slender Lip Balm,Housewares,1,2,6.00,Clicked,0.12,4000,2168,HOU10,10.00,2019-04-01,2019-04-01,1
18041,28,106,1,2674,148.56,0,34129,M,Washington DC,30,2019-07-31,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.00,Clicked,0.10,1500,985,ELEC10,10.00,2019-07-01,2019-04-01,4
18041,28,106,1,2674,148.56,0,34127,M,Washington DC,30,2019-07-30,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.00,Used,0.10,1500,478,ELEC10,10.00,2019-07-01,2019-04-01,4
18041,28,106,1,2674,148.56,0,34128,M,Washington DC,30,2019-07-30,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.00,Used,0.10,1500,478,ELEC10,10.00,2019-07-01,2019-04-01,4
18041,28,106,1,2674,148.56,0,34134,M,Washington DC,30,2019-07-31,GGOEGAWQ062249,Google Infant Short Sleeve Tee White,Apparel,1,13,6.00,Clicked,0.18,1500,985,SALE10,10.00,2019-07-01,2019-04-01,4
18041,28,106,1,2674,148.56,0,34135,M,Washington DC,30,2019-07-31,GGOEGAAJ080614,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1,15,6.00,Clicked,0.18,1500,985,SALE10,10.00,2019-07-01,2019-04-01,4
18041,28,106,1,2674,148.56,0,34125,M,Washington DC,30,2019-07-30,GGOEGATJ060515,Google Women's Quilted Insulated Vest White,Apparel,1,30,6.00,Used,0.18,1500,478,SALE10,10.00,2019-07-01,2019-04-01,4
18041,28,106,1,2674,148.56,0,34126,M,Washington DC,30,2019-07-30,GGOEGALB034116,Google Women's Vintage Hero Tee Black,Apparel,1,5,6.00,Clicked,0.18,1500,478,SALE10,10.00,2019-07-01,2019-04-01,4
18041,28,106,1,2674,148.56,0,34124,M,Washington DC,30,2019-07-30,GGOEGBPB021199,Google Slim Utility Travel Bag,Bags,1,8,6.00,Used,0.18,1500,478,AIO10,10.00,2019-07-01,2019-04-01,4
18041,28,106,1,2674,148.56,0,34132,M,Washington DC,30,2019-07-31,GGOEGFYQ016599,Foam Can and Bottle Cooler,Drinkware,50,1,6.00,Clicked,0.18,1500,985,EXTRA10,10.00,2019-07-01,2019-04-01,4
18041,28,106,1,2674,148.56,0,34136,M,Washington DC,30,2019-07-31,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19,6.00,Clicked,0.18,1500,985,EXTRA10,10.00,2019-07-01,2019-04-01,4
18041,28,106,1,2674,148.56,0,34133,M,Washington DC,30,2019-07-31,GGOEADHH055999,22 oz Android Bottle,Bottles,1,2,6.00,Clicked,0.05,1500,985,BT10,10.00,2019-07-01,2019-04-01,4
18043,150,0,1,2936,172.71,1,24558,F,New York,18,2019-03-31,GGOEGOXQ016399,Badge Holder,Office,5,1,6.50,Used,0.10,2000,2177,OFF30,30.00,2019-03-01,2019-03-01,1
18043,150,0,1,2936,172.71,1,24539,F,New York,18,2019-03-31,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.50,Clicked,0.10,2000,2177,ELEC30,30.00,2019-03-01,2019-03-01,1
18043,150,0,1,2936,172.71,1,24541,F,New York,18,2019-03-31,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1,79,6.50,Clicked,0.10,2000,2177,ELEC30,30.00,2019-03-01,2019-03-01,1
